WKT	type	osm_id	lat	lon	place	abandoned:place	name	marker-color	marker-size
"POINT (21.9 -6.35)"	points	"4984675101"	-6.35	21.9	village		Kabwai	yellow	"8"
"POINT (21.833333 -6.4)"	points	"4984675102"	-6.4	21.833333	village		Tambwe	yellow	"8"
"POINT (22.2848246 -5.6381019)"	points	"4984675103"	-5.6381019	22.2848246	village		Makudi	yellow	"8"
"POINT (21.65 -6.583333)"	points	"4984675104"	-6.583333	21.65	village		Kabumbu	yellow	"8"
"POINT (22.083333 -6.1)"	points	"4984675105"	-6.1	22.083333	village		Polesha	yellow	"8"
"POINT (22.133333 -6.45)"	points	"4984675106"	-6.45	22.133333	village		Mayaya	yellow	"8"
"POINT (22.256389 -5.935278)"	points	"4984675107"	-5.935278	22.256389	village		Kalala-Tanda	yellow	"8"
"POINT (21.583333 -6.85)"	points	"4984675108"	-6.85	21.583333	village		Tshidiama-Kalu	yellow	"8"
"POINT (21.9091781 -6.7578865)"	points	"4984675109"	-6.7578865	21.9091781	village		Mangenda	yellow	"8"
"POINT (22.016667 -6.05)"	points	"4984675110"	-6.05	22.016667	village		Kambulu	yellow	"8"
"POINT (22.15 -6.75)"	points	"4984675111"	-6.75	22.15	village		Tshimuanga	yellow	"8"
"POINT (21.8155613 -6.1541226)"	points	"4984675112"	-6.1541226	21.8155613	village		Katende	yellow	"8"
"POINT (21.866667 -6.5)"	points	"4984675114"	-6.5	21.866667	village		Muyaya	yellow	"8"
"POINT (22.033333 -6.416667)"	points	"4984675115"	-6.416667	22.033333	village		Lusamba	yellow	"8"
"POINT (21.75 -6.866667)"	points	"4984675116"	-6.866667	21.75	village		Dumba	yellow	"8"
"POINT (22.026795 -7.0494889)"	points	"4984675117"	-7.0494889	22.026795	village		Paku	yellow	"8"
"POINT (21.8308383 -6.8970603)"	points	"4984675118"	-6.8970603	21.8308383	village		Kongolo-Munene	yellow	"8"
"POINT (21.8743243 -6.3585584)"	points	"4984675119"	-6.3585584	21.8743243	village		Kafuba	yellow	"8"
"POINT (21.766667 -6.883333)"	points	"4984675120"	-6.883333	21.766667	village		Sundila	yellow	"8"
"POINT (21.7523793 -7.0045745)"	points	"4984675660"	-7.0045745	21.7523793	village		Maila	yellow	"8"
"POINT (22.066667 -6.483333)"	points	"4984675661"	-6.483333	22.066667	village		Kalonji-Sapo	yellow	"8"
"POINT (21.983333 -6.533333)"	points	"4984675662"	-6.533333	21.983333	village		Tshifwaka	yellow	"8"
"POINT (21.95 -6.65)"	points	"4984675663"	-6.65	21.95	village		Matari	yellow	"8"
"POINT (22.0 -6.6)"	points	"4984675664"	-6.6	22	village		Kakelenga	yellow	"8"
"POINT (21.9527543 -6.9295077)"	points	"4984675665"	-6.9295077	21.9527543	village		Tshibala	yellow	"8"
"POINT (22.0 -6.566667)"	points	"4984675666"	-6.566667	22	village		Mombela	yellow	"8"
"POINT (21.9835261 -6.8368697)"	points	"4984675667"	-6.8368697	21.9835261	village		Kambamba	yellow	"8"
"POINT (22.266667 -6.366667)"	points	"4984675668"	-6.366667	22.266667	village		Tshimbao	yellow	"8"
"POINT (22.719167 -5.311111)"	points	"4984675669"	-5.311111	22.719167	village		Mboie	yellow	"8"
"POINT (22.216667 -6.216667)"	points	"4984675670"	-6.216667	22.216667	village		Kanda-Kanda	yellow	"8"
"POINT (21.7 -6.133333)"	points	"4984675671"	-6.133333	21.7	village		Lukengu	yellow	"8"
"POINT (21.8 -6.366667)"	points	"4984675672"	-6.366667	21.8	village		Diulu-Matange	yellow	"8"
"POINT (21.883333 -6.066667)"	points	"4984675673"	-6.066667	21.883333	village		Nkole-Muata-Yamvo	yellow	"8"
"POINT (22.15 -6.183333)"	points	"4984675674"	-6.183333	22.15	village		Malu-Mayoyo	yellow	"8"
"POINT (22.383333 -6.2)"	points	"4984675675"	-6.2	22.383333	village		Kabwe	yellow	"8"
"POINT (22.183333 -6.983333)"	points	"4984675676"	-6.983333	22.183333	village		Shapula	yellow	"8"
"POINT (22.233333 -6.9)"	points	"4984675677"	-6.9	22.233333	village		Malala-Dipangu	yellow	"8"
"POINT (22.3 -5.975)"	points	"4984675678"	-5.975	22.3	village		Kalombo	yellow	"8"
"POINT (21.9 -6.1)"	points	"4984675679"	-6.1	21.9	village		Saint-Pierre	yellow	"8"
"POINT (22.268889 -5.9525)"	points	"4984675680"	-5.9525	22.268889	village		Matamba	yellow	"8"
"POINT (22.2 -6.75)"	points	"4984675681"	-6.75	22.2	village		Kalandula	yellow	"8"
"POINT (21.633333 -6.15)"	points	"4984675682"	-6.15	21.633333	village		Kongolo-Lupumba	yellow	"8"
"POINT (22.1 -6.233333)"	points	"4984675683"	-6.233333	22.1	village		Dambu	yellow	"8"
"POINT (21.983333 -6.716667)"	points	"4984675684"	-6.716667	21.983333	village		Tshitupa	yellow	"8"
"POINT (21.816667 -6.383333)"	points	"4984675685"	-6.383333	21.816667	village		Mwanzambala	yellow	"8"
"POINT (22.05 -6.083333)"	points	"4984675686"	-6.083333	22.05	village		Katshababala	yellow	"8"
"POINT (22.2675 -5.090556)"	points	"4984675687"	-5.090556	22.2675	village		Kabandu	yellow	"8"
"POINT (21.883333 -6.116667)"	points	"4984675688"	-6.116667	21.883333	village		Muyenga	yellow	"8"
"POINT (22.233333 -5.883333)"	points	"4984675689"	-5.883333	22.233333	village		Luituila	yellow	"8"
"POINT (21.916667 -6.533333)"	points	"4984675690"	-6.533333	21.916667	village		Dumbu	yellow	"8"
"POINT (22.8895937 -5.7793405)"	points	"4984675691"	-5.7793405	22.8895937	village		Nkashama Mupsaku	yellow	"8"
"POINT (22.333333 -6.066667)"	points	"4984675692"	-6.066667	22.333333	village		Konko	yellow	"8"
"POINT (22.292222 -5.404167)"	points	"4984675745"	-5.404167	22.292222	village		Tshibala Centre	yellow	"8"
"POINT (21.933333 -6.05)"	points	"4984675746"	-6.05	21.933333	village		Matala	yellow	"8"
"POINT (22.038889 -5.521389)"	points	"4984675747"	-5.521389	22.038889	village		Kambamba	yellow	"8"
"POINT (21.7 -6.266667)"	points	"4984675748"	-6.266667	21.7	village		Tshamu-Kayamfu	yellow	"8"
"POINT (22.383333 -6.833333)"	points	"4984675749"	-6.833333	22.383333	village		Mende	yellow	"8"
"POINT (22.3 -6.25)"	points	"4984675750"	-6.25	22.3	village		Kamaie-Kashama	yellow	"8"
"POINT (22.316667 -6.783333)"	points	"4984675751"	-6.783333	22.316667	village		Tshimanga	yellow	"8"
"POINT (22.0 -6.85)"	points	"4984675752"	-6.85	22	village		Mboi	yellow	"8"
"POINT (22.35 -6.483333)"	points	"4984675753"	-6.483333	22.35	village		Kamulu	yellow	"8"
"POINT (21.5239286 -6.8241982)"	points	"4984675754"	-6.8241982	21.5239286	village		Tshisenge	yellow	"8"
"POINT (22.333333 -6.516667)"	points	"4984675755"	-6.516667	22.333333	village		Muana-Kapuku	yellow	"8"
"POINT (22.133333 -6.783333)"	points	"4984675756"	-6.783333	22.133333	village		Kamuabai	yellow	"8"
"POINT (21.683333 -6.55)"	points	"4984675757"	-6.55	21.683333	village		Tshinema	yellow	"8"
"POINT (22.235278 -5.267222)"	points	"4984675758"	-5.267222	22.235278	village		Mushitu	yellow	"8"
"POINT (21.8849774 -5.93269)"	points	"4984675759"	-5.93269	21.8849774	village		Kapapa	yellow	"8"
"POINT (22.193889 -5.089444)"	points	"4984675760"	-5.089444	22.193889	village		Tshitadi	yellow	"8"
"POINT (21.9 -6.533333)"	points	"4984675761"	-6.533333	21.9	village		Mukungula	yellow	"8"
"POINT (22.287222 -5.916389)"	points	"4984675762"	-5.916389	22.287222	village		Kasonga Tungombe	yellow	"8"
"POINT (21.8848929 -6.3146014)"	points	"4984675763"	-6.3146014	21.8848929	village		Bayamba	yellow	"8"
"POINT (22.3 -5.9)"	points	"4984675764"	-5.9	22.3	village		Yamba	yellow	"8"
"POINT (22.266667 -6.2)"	points	"4984675765"	-6.2	22.266667	village		Mutombo	yellow	"8"
"POINT (22.4 -6.3)"	points	"4984675766"	-6.3	22.4	village		Kaputa	yellow	"8"
"POINT (22.333333 -5.983333)"	points	"4984675767"	-5.983333	22.333333	village		Ditutu	yellow	"8"
"POINT (21.8041418 -5.8676649)"	points	"4984675768"	-5.8676649	21.8041418	village		Tumba-Kamba	yellow	"8"
"POINT (22.183333 -5.95)"	points	"4984675769"	-5.95	22.183333	village		Ndaie-Kufulu	yellow	"8"
"POINT (22.116667 -6.9)"	points	"4984675770"	-6.9	22.116667	village		Katshoka	yellow	"8"
"POINT (22.316667 -6.333333)"	points	"4984675771"	-6.333333	22.316667	village		Bulambula	yellow	"8"
"POINT (22.45 -6.3)"	points	"4984675772"	-6.3	22.45	village		Mwambi	yellow	"8"
"POINT (22.35 -6.116667)"	points	"4984675773"	-6.116667	22.35	village		Lumbala	yellow	"8"
"POINT (22.116667 -6.583333)"	points	"4984675774"	-6.583333	22.116667	village		Fwamba	yellow	"8"
"POINT (22.216667 -6.433333)"	points	"4984675775"	-6.433333	22.216667	village		Nzuji-Kalamba	yellow	"8"
"POINT (22.266667 -6.583333)"	points	"4984675776"	-6.583333	22.266667	village		Luaba	yellow	"8"
"POINT (22.266667 -6.1)"	points	"4984675777"	-6.1	22.266667	village		Kabwebwe	yellow	"8"
"POINT (21.8361349 -5.8857767)"	points	"4984675778"	-5.8857767	21.8361349	village		Ngala-Tshibenda	yellow	"8"
"POINT (22.303889 -5.935556)"	points	"4984675779"	-5.935556	22.303889	village		Malandji	yellow	"8"
"POINT (22.366667 -6.45)"	points	"4984675780"	-6.45	22.366667	village		Kabwabwa	yellow	"8"
"POINT (22.116667 -5.866667)"	points	"4984675781"	-5.866667	22.116667	village		Satshikumba	yellow	"8"
"POINT (21.616667 -6.766667)"	points	"4984675782"	-6.766667	21.616667	village		Makolokoto	yellow	"8"
"POINT (22.216667 -6.866667)"	points	"4984675783"	-6.866667	22.216667	village		Kalemba	yellow	"8"
"POINT (21.6 -6.883333)"	points	"4984675784"	-6.883333	21.6	village		Tshikanga	yellow	"8"
"POINT (21.616667 -6.783333)"	points	"4984675785"	-6.783333	21.616667	village		Matadi	yellow	"8"
"POINT (22.35 -6.183333)"	points	"4984675786"	-6.183333	22.35	village		Kalala-Mutombo	yellow	"8"
"POINT (21.816667 -6.466667)"	points	"4984675787"	-6.466667	21.816667	village		Teka	yellow	"8"
"POINT (21.8581371 -6.1670789)"	points	"4984675788"	-6.1670789	21.8581371	village		Mpanda	yellow	"8"
"POINT (21.783333 -6.616667)"	points	"4984675789"	-6.616667	21.783333	village		Bumba	yellow	"8"
"POINT (21.8720934 -6.7128157)"	points	"4984675790"	-6.7128157	21.8720934	village		Muzembe	yellow	"8"
"POINT (22.4 -6.316667)"	points	"4984675791"	-6.316667	22.4	village		Katende	yellow	"8"
"POINT (22.216667 -6.766667)"	points	"4984675792"	-6.766667	22.216667	village		Dumbuji	yellow	"8"
"POINT (22.066667 -6.75)"	points	"4984675793"	-6.75	22.066667	village		Pimbi	yellow	"8"
"POINT (22.283333 -6.066667)"	points	"4984675794"	-6.066667	22.283333	village		Longonzo	yellow	"8"
"POINT (21.683333 -6.983333)"	points	"4984675795"	-6.983333	21.683333	village		Dumba	yellow	"8"
"POINT (22.35 -6.633333)"	points	"4984675796"	-6.633333	22.35	village		Ngalamwamba	yellow	"8"
"POINT (21.783333 -6.816667)"	points	"4984675797"	-6.816667	21.783333	village		Manganda	yellow	"8"
"POINT (22.25 -6.5)"	points	"4984675798"	-6.5	22.25	village		Kabwabwa	yellow	"8"
"POINT (21.816667 -6.983333)"	points	"4984675799"	-6.983333	21.816667	village		Shawanga	yellow	"8"
"POINT (22.383333 -6.233333)"	points	"4984675800"	-6.233333	22.383333	village		Mutshenke	yellow	"8"
"POINT (22.3 -6.783333)"	points	"4984675801"	-6.783333	22.3	village		Kasanji	yellow	"8"
"POINT (22.4707144 -5.7372659)"	points	"4984675802"	-5.7372659	22.4707144	village		Basangila	yellow	"8"
"POINT (22.233333 -6.45)"	points	"4984675803"	-6.45	22.233333	village		Tumba-Tshalala	yellow	"8"
"POINT (21.733333 -6.683333)"	points	"4984675804"	-6.683333	21.733333	village		Musodi	yellow	"8"
"POINT (22.05 -5.983333)"	points	"4984675805"	-5.983333	22.05	village		Kongolo-Moshi	yellow	"8"
"POINT (22.05 -6.7)"	points	"4984675806"	-6.7	22.05	village		Bumba	yellow	"8"
"POINT (22.083333 -6.9)"	points	"4984675807"	-6.9	22.083333	village		Mwevu	yellow	"8"
"POINT (22.1 -6.116667)"	points	"4984675808"	-6.116667	22.1	village		Katanga	yellow	"8"
"POINT (22.115 -5.611389)"	points	"4984675809"	-5.611389	22.115	village		Kabanga Mukole	yellow	"8"
"POINT (22.28 -5.934722)"	points	"4984675810"	-5.934722	22.28	village		Pebo	yellow	"8"
"POINT (21.983333 -6.75)"	points	"4984675815"	-6.75	21.983333	village		Kaputa	yellow	"8"
"POINT (21.85 -6.866667)"	points	"4984675816"	-6.866667	21.85	village		Tshitapa	yellow	"8"
"POINT (22.35 -6.766667)"	points	"4984675817"	-6.766667	22.35	village		Musasa	yellow	"8"
"POINT (22.276667 -5.949722)"	points	"4984675818"	-5.949722	22.276667	village		Kanionga	yellow	"8"
"POINT (22.25 -6.533333)"	points	"4984675819"	-6.533333	22.25	village		Bowa	yellow	"8"
"POINT (22.033333 -6.75)"	points	"4984675820"	-6.75	22.033333	village		Tshitadi	yellow	"8"
"POINT (21.866667 -6.133333)"	points	"4984675821"	-6.133333	21.866667	village		Mutombo	yellow	"8"
"POINT (21.766667 -6.6)"	points	"4984675822"	-6.6	21.766667	village		Kasendeni	yellow	"8"
"POINT (22.003333 -5.197778)"	points	"4984675823"	-5.197778	22.003333	village		Bambangu	yellow	"8"
"POINT (22.433333 -6.133333)"	points	"4984675824"	-6.133333	22.433333	village		Tumba-Lumbeba	yellow	"8"
"POINT (22.354167 -5.492222)"	points	"4984675825"	-5.492222	22.354167	village		Muteba	yellow	"8"
"POINT (22.280833 -5.989445)"	points	"4984675826"	-5.989445	22.280833	village		Mipalala	yellow	"8"
"POINT (22.133333 -6.75)"	points	"4984675827"	-6.75	22.133333	village		Kalubondo	yellow	"8"
"POINT (22.3 -6.3)"	points	"4984675828"	-6.3	22.3	village		Tshimbalanga	yellow	"8"
"POINT (21.75 -5.85)"	points	"4984675829"	-5.85	21.75	village		Mukendi-Kakese	yellow	"8"
"POINT (22.016667 -6.533333)"	points	"4984675830"	-6.533333	22.016667	village		Kanda-Kanda	yellow	"8"
"POINT (22.339167 -5.962778)"	points	"4984675831"	-5.962778	22.339167	village		Tshiombo	yellow	"8"
"POINT (21.6923701 -6.9537706)"	points	"4984675832"	-6.9537706	21.6923701	village		Muayila	yellow	"8"
"POINT (21.966667 -6.35)"	points	"4984675833"	-6.35	21.966667	village		Kapumbu-Tambwe	yellow	"8"
"POINT (21.983333 -6.6)"	points	"4984675834"	-6.6	21.983333	village		Tshingambo	yellow	"8"
"POINT (21.7199458 -6.1361011)"	points	"4984675835"	-6.1361011	21.7199458	village		Musangu	yellow	"8"
"POINT (22.366667 -6.016667)"	points	"4984675836"	-6.016667	22.366667	village		Kapinga-Mutonga	yellow	"8"
"POINT (22.316667 -6.05)"	points	"4984675921"	-6.05	22.316667	village		Bonzo	yellow	"8"
"POINT (21.6 -6.983333)"	points	"4984675922"	-6.983333	21.6	village		Tshisuyi	yellow	"8"
"POINT (22.333333 -6.616667)"	points	"4984675923"	-6.616667	22.333333	village		Mulolo	yellow	"8"
"POINT (22.083333 -6.266667)"	points	"4984675924"	-6.266667	22.083333	village		Kasanji	yellow	"8"
"POINT (22.133333 -5.8)"	points	"4984675925"	-5.8	22.133333	village		Bisusukila	yellow	"8"
"POINT (22.0101021 -6.905502)"	points	"4984675926"	-6.905502	22.0101021	village		Zowo	yellow	"8"
"POINT (22.133333 -6.933333)"	points	"4984675927"	-6.933333	22.133333	village		Mutafu	yellow	"8"
"POINT (21.766667 -6.533333)"	points	"4984675928"	-6.533333	21.766667	village		Kasalu	yellow	"8"
"POINT (21.683333 -6.133333)"	points	"4984675929"	-6.133333	21.683333	village		Bumba	yellow	"8"
"POINT (21.6 -6.766667)"	points	"4984675930"	-6.766667	21.6	village		Tshituala-Mundela	yellow	"8"
"POINT (22.033333 -6.483333)"	points	"4984675931"	-6.483333	22.033333	village		Ndekesha	yellow	"8"
"POINT (21.766667 -6.316667)"	points	"4984676021"	-6.316667	21.766667	village		Malukakumba	yellow	"8"
"POINT (22.366667 -6.666667)"	points	"4984676022"	-6.666667	22.366667	village		Kabao	yellow	"8"
"POINT (22.0212039 -6.397383)"	points	"4984878800"	-6.397383	22.0212039	village			yellow	"8"
"POINT (22.0105275 -6.3876882)"	points	"4984878808"	-6.3876882	22.0105275	village			yellow	"8"
"POINT (21.9675624 -6.3569902)"	points	"4984879052"	-6.3569902	21.9675624	village			yellow	"8"
"POINT (21.9756713 -6.3633454)"	points	"4984879071"	-6.3633454	21.9756713	village			yellow	"8"
"POINT (21.9660742 -6.382727)"	points	"4984879120"	-6.382727	21.9660742	hamlet			gray	"6"
"POINT (21.8477225 -6.3639179)"	points	"4984879145"	-6.3639179	21.8477225	village			yellow	"8"
"POINT (21.9280224 -6.3583821)"	points	"4984879146"	-6.3583821	21.9280224	village			yellow	"8"
"POINT (21.8876536 -6.2729591)"	points	"4984879147"	-6.2729591	21.8876536	village			yellow	"8"
"POINT (21.8850867 -6.2616539)"	points	"4984879148"	-6.2616539	21.8850867	village			yellow	"8"
"POINT (21.8731015 -6.1944457)"	points	"4984879149"	-6.1944457	21.8731015	village			yellow	"8"
"POINT (21.8786912 -6.2298729)"	points	"4984879150"	-6.2298729	21.8786912	village			yellow	"8"
"POINT (21.8793864 -6.2252493)"	points	"4984879151"	-6.2252493	21.8793864	village			yellow	"8"
"POINT (21.8764919 -6.2109462)"	points	"4984879152"	-6.2109462	21.8764919	village			yellow	"8"
"POINT (21.8244725 -6.2771605)"	points	"4984886887"	-6.2771605	21.8244725	village			yellow	"8"
"POINT (21.8350055 -6.1688268)"	points	"4984886897"	-6.1688268	21.8350055	village			yellow	"8"
"POINT (21.7675635 -6.1639543)"	points	"4984886898"	-6.1639543	21.7675635	village			yellow	"8"
"POINT (21.7535703 -6.1549937)"	points	"4984886899"	-6.1549937	21.7535703	village			yellow	"8"
"POINT (21.0872807 -6.5550941)"	points	"4985013987"	-6.5550941	21.0872807	village			yellow	"8"
"POINT (21.0705231 -6.5276874)"	points	"4985013988"	-6.5276874	21.0705231	village			yellow	"8"
"POINT (21.2095442 -6.5661253)"	points	"4985013989"	-6.5661253	21.2095442	village			yellow	"8"
"POINT (21.2321918 -6.5546304)"	points	"4985013990"	-6.5546304	21.2321918	village			yellow	"8"
"POINT (21.2525095 -6.5295213)"	points	"4985013991"	-6.5295213	21.2525095	village			yellow	"8"
"POINT (21.3189122 -6.4921495)"	points	"4985013992"	-6.4921495	21.3189122	village			yellow	"8"
"POINT (21.3323661 -6.4808915)"	points	"4985013993"	-6.4808915	21.3323661	village			yellow	"8"
"POINT (21.0100166 -6.5296615)"	points	"4985226461"	-6.5296615	21.0100166	village			yellow	"8"
"POINT (20.9255705 -6.4694)"	points	"4985226489"	-6.4694	20.9255705	hamlet			gray	"6"
"POINT (20.9044498 -6.4457064)"	points	"4985226626"	-6.4457064	20.9044498	village			yellow	"8"
"POINT (20.9353897 -6.4477917)"	points	"4985226636"	-6.4477917	20.9353897	village			yellow	"8"
"POINT (20.9245035 -6.418756)"	points	"4985226646"	-6.418756	20.9245035	village			yellow	"8"
"POINT (20.8875017 -6.426308)"	points	"4985226670"	-6.426308	20.8875017	village			yellow	"8"
"POINT (20.8570529 -6.4185448)"	points	"4985226690"	-6.4185448	20.8570529	village			yellow	"8"
"POINT (20.8657537 -6.4270813)"	points	"4985226699"	-6.4270813	20.8657537	village			yellow	"8"
"POINT (20.8873042 -6.4963234)"	points	"4985226730"	-6.4963234	20.8873042	village			yellow	"8"
"POINT (20.893752 -6.4793386)"	points	"4985226755"	-6.4793386	20.893752	village			yellow	"8"
"POINT (20.8987982 -6.6236441)"	points	"4985226817"	-6.6236441	20.8987982	village			yellow	"8"
"POINT (21.6575708 -7.206739)"	points	"4988781946"	-7.206739	21.6575708	village			yellow	"8"
"POINT (21.6484437 -7.2249216)"	points	"4988791944"	-7.2249216	21.6484437	village			yellow	"8"
"POINT (21.6538296 -7.2187482)"	points	"4988791945"	-7.2187482	21.6538296	village			yellow	"8"
"POINT (21.6565976 -7.2111378)"	points	"4988791946"	-7.2111378	21.6565976	village			yellow	"8"
"POINT (21.7565879 -7.1630883)"	points	"4988791987"	-7.1630883	21.7565879	village			yellow	"8"
"POINT (23.549886 -6.6481219)"	points	"4988803049"	-6.6481219	23.549886	village			yellow	"8"
"POINT (20.8205519 -7.1326606)"	points	"4989554281"	-7.1326606	20.8205519	village			yellow	"8"
"POINT (20.8217257 -7.1588104)"	points	"4989554296"	-7.1588104	20.8217257	hamlet			gray	"6"
"POINT (20.8292984 -7.1719936)"	points	"4989554307"	-7.1719936	20.8292984	hamlet			gray	"6"
"POINT (20.831632 -7.1835946)"	points	"4989554313"	-7.1835946	20.831632	village			yellow	"8"
"POINT (20.8376429 -7.1969771)"	points	"4989555614"	-7.1969771	20.8376429	village			yellow	"8"
"POINT (20.8378701 -7.2167885)"	points	"4989555823"	-7.2167885	20.8378701	village			yellow	"8"
"POINT (20.8465775 -7.2221351)"	points	"4989555873"	-7.2221351	20.8465775	village			yellow	"8"
"POINT (20.7890728 -7.2097928)"	points	"4989651796"	-7.2097928	20.7890728	village			yellow	"8"
"POINT (20.7636381 -7.2147024)"	points	"4989651814"	-7.2147024	20.7636381	village			yellow	"8"
"POINT (20.7537598 -7.2185418)"	points	"4989651820"	-7.2185418	20.7537598	hamlet			gray	"6"
"POINT (20.83537 -7.0986325)"	points	"4989814069"	-7.0986325	20.83537	village			yellow	"8"
"POINT (20.8957053 -7.0392505)"	points	"4989814105"	-7.0392505	20.8957053	village			yellow	"8"
"POINT (20.9061168 -7.0307766)"	points	"4989814112"	-7.0307766	20.9061168	hamlet			gray	"6"
"POINT (20.9116192 -6.9757233)"	points	"4989814120"	-6.9757233	20.9116192	village			yellow	"8"
"POINT (20.924463 -6.9646775)"	points	"4989817124"	-6.9646775	20.924463	village			yellow	"8"
"POINT (20.9592156 -6.9535775)"	points	"4989901872"	-6.9535775	20.9592156	village			yellow	"8"
"POINT (23.5974047 4.2655999)"	points	"4990809222"	4.2655999	23.5974047	town		Likati	red	"10"
"POINT (23.7173342 4.4605498)"	points	"4990809223"	4.4605498	23.7173342	town		Sambili	red	"10"
"POINT (23.7491337 4.4309795)"	points	"4990809224"	4.4309795	23.7491337	town		Nungba	red	"10"
"POINT (23.688842 4.3105383)"	points	"4990809225"	4.3105383	23.688842	town		Seridi	red	"10"
"POINT (23.6563703 4.3291038)"	points	"4990809226"	4.3291038	23.6563703	town		Matundu	red	"10"
"POINT (22.2780738 -5.7844842)"	points	"4991228272"	-5.7844842	22.2780738	hamlet			gray	"6"
"POINT (22.2718295 -5.7894504)"	points	"4991228277"	-5.7894504	22.2718295	village			yellow	"8"
"POINT (22.2880512 -5.8120414)"	points	"4991228370"	-5.8120414	22.2880512	village			yellow	"8"
"POINT (22.2890416 -5.7691558)"	points	"4991228421"	-5.7691558	22.2890416	village			yellow	"8"
"POINT (22.3179127 -5.819289)"	points	"4991232046"	-5.819289	22.3179127	hamlet			gray	"6"
"POINT (22.316853 -5.8264026)"	points	"4991232065"	-5.8264026	22.316853	village			yellow	"8"
"POINT (22.3566546 -5.7942964)"	points	"4991251054"	-5.7942964	22.3566546	hamlet			gray	"6"
"POINT (22.3500765 -5.7852264)"	points	"4991251096"	-5.7852264	22.3500765	hamlet			gray	"6"
"POINT (22.3487055 -5.7783007)"	points	"4991251226"	-5.7783007	22.3487055	village			yellow	"8"
"POINT (22.347762 -5.768971)"	points	"4991251263"	-5.768971	22.347762	village			yellow	"8"
"POINT (22.3463584 -5.7669779)"	points	"4991251273"	-5.7669779	22.3463584	village			yellow	"8"
"POINT (22.3605716 -5.8004222)"	points	"4991251285"	-5.8004222	22.3605716	hamlet			gray	"6"
"POINT (22.3673822 -5.814888)"	points	"4991251293"	-5.814888	22.3673822	village			yellow	"8"
"POINT (21.2543455 -6.9425127)"	points	"4991986515"	-6.9425127	21.2543455	village			yellow	"8"
"POINT (21.2636638 -6.946016)"	points	"4991986516"	-6.946016	21.2636638	village			yellow	"8"
"POINT (21.2731032 -6.9365773)"	points	"4991990626"	-6.9365773	21.2731032	village			yellow	"8"
"POINT (21.283822 -6.9281253)"	points	"4991990637"	-6.9281253	21.283822	village			yellow	"8"
"POINT (21.2967973 -6.9101484)"	points	"4991990638"	-6.9101484	21.2967973	village			yellow	"8"
"POINT (21.2981878 -6.9053407)"	points	"4991990639"	-6.9053407	21.2981878	hamlet			gray	"6"
"POINT (21.3047575 -6.8747934)"	points	"4991990658"	-6.8747934	21.3047575	village			yellow	"8"
"POINT (21.3031419 -6.8791212)"	points	"4991990659"	-6.8791212	21.3031419	village			yellow	"8"
"POINT (21.3045263 -6.8697268)"	points	"4991990667"	-6.8697268	21.3045263	hamlet			gray	"6"
"POINT (21.3212019 -6.8121641)"	points	"4991991345"	-6.8121641	21.3212019	village			yellow	"8"
"POINT (22.315198 -5.4297538)"	points	"4995231658"	-5.4297538	22.315198	village			yellow	"8"
"POINT (22.320466 -5.4196386)"	points	"4995231666"	-5.4196386	22.320466	village			yellow	"8"
"POINT (22.3456568 -5.3887217)"	points	"4995231673"	-5.3887217	22.3456568	village			yellow	"8"
"POINT (22.3430332 -5.373807)"	points	"4995231674"	-5.373807	22.3430332	village			yellow	"8"
"POINT (22.3520967 -5.3678415)"	points	"4995231675"	-5.3678415	22.3520967	village			yellow	"8"
"POINT (22.3591964 -5.3629703)"	points	"4995231688"	-5.3629703	22.3591964	village			yellow	"8"
"POINT (22.3702251 -5.3536044)"	points	"4995231698"	-5.3536044	22.3702251	village			yellow	"8"
"POINT (22.3623457 -5.3395983)"	points	"4995231700"	-5.3395983	22.3623457	village			yellow	"8"
"POINT (22.3647077 -5.3241851)"	points	"4995231701"	-5.3241851	22.3647077	village			yellow	"8"
"POINT (22.3672975 -5.3104666)"	points	"4995231702"	-5.3104666	22.3672975	hamlet			gray	"6"
"POINT (22.3813979 -5.3054773)"	points	"4995231703"	-5.3054773	22.3813979	village			yellow	"8"
"POINT (22.3962165 -5.3068456)"	points	"4995231711"	-5.3068456	22.3962165	village			yellow	"8"
"POINT (22.4215891 -5.3125132)"	points	"4995231712"	-5.3125132	22.4215891	village			yellow	"8"
"POINT (22.3721357 -5.289957)"	points	"4995231716"	-5.289957	22.3721357	village			yellow	"8"
"POINT (22.3692423 -5.2829679)"	points	"4995231717"	-5.2829679	22.3692423	village			yellow	"8"
"POINT (22.3597189 -5.2671109)"	points	"4995233732"	-5.2671109	22.3597189	hamlet			gray	"6"
"POINT (26.8496066 4.1577697)"	points	"4996800003"	4.1577697	26.8496066	village		Dikuma	yellow	"8"
"POINT (22.0036032 -7.2134309)"	points	"4997384357"	-7.2134309	22.0036032	village			yellow	"8"
"POINT (22.0367175 -7.1937893)"	points	"4997384381"	-7.1937893	22.0367175	village			yellow	"8"
"POINT (22.0428662 -7.1706541)"	points	"4997384406"	-7.1706541	22.0428662	village			yellow	"8"
"POINT (22.0480248 -7.1647086)"	points	"4997384407"	-7.1647086	22.0480248	village			yellow	"8"
"POINT (22.0529077 -7.1444246)"	points	"4997385580"	-7.1444246	22.0529077	village			yellow	"8"
"POINT (22.0490977 -7.1073037)"	points	"4997385833"	-7.1073037	22.0490977	village			yellow	"8"
